code,symbol,name,industry
600963,,岳阳林纸,造纸
600497,,驰宏锌锗,铅锌
603868,,飞科电器,家用电器
002305,,南国置业,区域地产
002225,,濮耐股份,其他建材
002209,,达 意 隆,轻工机械
002952,,亚世光电,元器件
002557,,洽洽食品,食品
603619,,中曼石油,石油开采
300683,,海特生物,生物制药
300261,,雅本化学,农药化肥
603496,,恒为科技,IT设备
300016,,北陆药业,中成药
603268,,松发股份,陶瓷
300661,,圣邦股份,元器件
000997,,新 大 陆,软件服务
002146,,荣盛发展,全国地产
600761,,安徽合力,工程机械
300378,,鼎捷软件,软件服务
000822,,山东海化,化工原料
603018,,中设集团,建筑工程
300736,,百邦科技,通信设备
000930,,中粮科技,农业综合
300676,,华大基因,医疗保健
600271,,航天信息,IT设备
300756,,中山金马,专用机械
600812,,华北制药,化学制药
000807,,云铝股份,铝
002898,,赛隆药业,化学制药
002368,,太极股份,软件服务
300636,,同和药业,化学制药
002459,,天业通联,工程机械
000038,,深大通,广告包装
300652,,雷迪克,汽车配件
300066,,三川智慧,电器仪表
603161,,科华控股,汽车配件
002407,,多氟多,化工原料
600998,,九州通,医药商业
600888,,新疆众和,铝
002609,,捷顺科技,软件服务
002288,,超华科技,元器件
600511,,国药股份,医药商业
600579,,克劳斯,化工机械
002231,,奥维通信,通信设备
002520,,日发精机,机床制造
600168,,武汉控股,水务
603458,,勘设股份,建筑工程
300215,,电科院,电气设备
600004,,白云机场,机场
600031,,三一重工,工程机械
603617,,君禾股份,专用机械
002482,,广田集团,装修装饰
000881,,中广核技,综合类
000683,,远兴能源,化工原料
600138,,中青旅,旅游服务
603602,,纵横通信,通信设备
000639,,西王食品,食品
600329,,中新药业,中成药
002550,,千红制药,生物制药
002921,,联诚精密,汽车配件
002040,,南 京 港,港口
603001,,奥康国际,服饰
600893,,航发动力,航空
300566,,激智科技,元器件
002037,,久联发展,化工原料
000069,,华侨城Ａ,旅游景点
300024,,机器人,专用机械
300619,,金银河,专用机械
603105,,芯能科技,电气设备
300006,,莱美药业,化学制药
603559,,中通国脉,通信设备
600686,,金龙汽车,汽车整车
002272,,川润股份,机械基件
601019,,山东出版,出版业
002543,,万和电气,家用电器
002765,,蓝黛传动,汽车配件
002397,,梦洁股份,纺织
002004,,华邦健康,化学制药
600674,,川投能源,水力发电
300107,,建新股份,化工原料
600373,,中文传媒,出版业
300084,,海默科技,石油开采
601116,,三江购物,超市连锁
002643,,万润股份,化工原料
603319,,湘油泵,汽车配件
601086,,国芳集团,百货
300440,,运达科技,软件服务
600200,,江苏吴中,化学制药
600161,,天坛生物,生物制药
002737,,葵花药业,中成药
600817,,ST宏盛,多元金融
000519,,中兵红箭,矿物制品
002358,,森源电气,电气设备
600869,,智慧能源,电气设备
000785,,武汉中商,百货
000688,,国城矿业,铅锌
002219,,恒康医疗,中成药
603379,,三美股份,化工原料
000720,,新能泰山,区域地产
600641,,万业企业,区域地产
603220,,中贝通信,通信设备
300666,,江丰电子,元器件
000848,,承德露露,软饮料
600589,,广东榕泰,塑料
002432,,九安医疗,医疗保健
000976,,华铁股份,运输设备
603536,,惠发食品,食品
002897,,意华股份,元器件
600693,,东百集团,百货
601100,,恒立液压,工程机械
300484,,蓝海华腾,电气设备
300164,,通源石油,石油开采
002331,,皖通科技,软件服务
002059,,云南旅游,旅游景点
002090,,金智科技,软件服务
002158,,汉钟精机,工程机械
002449,,国星光电,半导体
000978,,桂林旅游,旅游景点
603056,,德邦股份,仓储物流
601607,,上海医药,医药商业
000301,,东方盛虹,化纤
002053,,云南能投,食品
002574,,明牌珠宝,服饰
603200,,上海洗霸,环境保护
000607,,华媒控股,广告包装
000536,,华映科技,元器件
601989,,中国重工,船舶
002925,,盈趣科技,元器件
300656,,民德电子,IT设备
600187,,国中水务,水务
603885,,吉祥航空,空运
000801,,四川九洲,通信设备
603690,,至纯科技,专用机械
600353,,旭光股份,元器件
600149,,ST坊展,综合类
600710,,苏美达,工程机械
600552,,凯盛科技,玻璃
600512,,腾达建设,建筑工程
600338,,西藏珠峰,铅锌
600522,,中天科技,通信设备
000050,,深天马Ａ,元器件
002457,,青龙管业,塑料
600496,,精工钢构,钢加工
002613,,北玻股份,专用机械
600536,,中国软件,软件服务
300437,,清水源,化工原料
603838,,四通股份,陶瓷
300018,,中元股份,电气设备
002625,,光启技术,汽车配件
300642,,透景生命,医疗保健
300447,,全信股份,电气设备
601886,,江河集团,装修装饰
603871,,嘉友国际,仓储物流
600012,,皖通高速,路桥
300073,,当升科技,矿物制品
300571,,平治信息,互联网
600070,,浙江富润,互联网
002247,,聚力文化,互联网
300096,,易联众,软件服务
002769,,普路通,仓储物流
603466,,风语筑,文教休闲
603217,,元利科技,化工原料
603898,,好莱客,家居用品
600590,,泰豪科技,电气设备
002749,,国光股份,农药化肥
603618,,杭电股份,电气设备
002033,,丽江旅游,旅游景点
300247,,融捷健康,医疗保健
300038,,数知科技,互联网
002558,,巨人网络,互联网
600017,,日照港,港口
600291,,西水股份,保险
603999,,读者传媒,出版业
002198,,嘉应制药,中成药
603605,,珀莱雅,日用化工
600054,,黄山旅游,旅游景点
300478,,杭州高新,橡胶
300591,,万里马,服饰
000692,,惠天热电,供气供热
601020,,华钰矿业,铅锌
300100,,双林股份,汽车服务
300379,,东方通,软件服务
600637,,东方明珠,影视音像
600793,,宜宾纸业,造纸
300657,,弘信电子,元器件
600300,,维维股份,软饮料
600106,,重庆路桥,路桥
000780,,平庄能源,煤炭开采
600759,,洲际油气,石油开采
600648,,外高桥,园区开发
002293,,罗莱生活,纺织
002739,,万达电影,影视音像
600982,,宁波热电,供气供热
600757,,长江传媒,出版业
600733,,北汽蓝谷,汽车整车
600101,,明星电力,水力发电
000591,,太阳能,新型电力
300485,,赛升药业,生物制药
002839,,张家港行,银行
603585,,苏利股份,化工原料
300771,,智莱科技,IT设备
601998,,中信银行,银行
002838,,道恩股份,塑料
603123,,翠微股份,百货
002949,,华阳国际,建筑工程
603332,,苏州龙杰,化纤
600754,,锦江酒店,酒店餐饮
000830,,鲁西化工,农药化肥
603279,,景津环保,环境保护
600335,,国机汽车,汽车配件
300252,,金信诺,通信设备
601616,,广电电气,电气设备
600815,,*ST厦工,工程机械
000789,,万年青,水泥
603444,,吉比特,互联网
300032,,金龙机电,元器件
600123,,兰花科创,煤炭开采
603012,,创力集团,专用机械
000525,,红 太 阳,农药化肥
600330,,天通股份,元器件
600581,,八一钢铁,普钢
600089,,特变电工,电气设备
000957,,中通客车,汽车整车
002724,,海洋王,半导体
300469,,信息发展,软件服务
300388,,国祯环保,环境保护
002862,,实丰文化,文教休闲
000671,,阳 光 城,区域地产
601588,,北辰实业,区域地产
600620,,天宸股份,综合类
600978,,宜华生活,家居用品
600811,,东方集团,综合类
002275,,桂林三金,中成药
000078,,海王生物,医药商业
600111,,北方稀土,小金属
300563,,神宇股份,通信设备
300127,,银河磁体,元器件
000959,,首钢股份,普钢
600958,,东方证券,证券
002485,,希努尔,服饰
600170,,上海建工,建筑工程
300141,,和顺电气,电气设备
300460,,惠伦晶体,元器件
000719,,中原传媒,出版业
002712,,思美传媒,广告包装
000557,,西部创业,铁路
600008,,首创股份,环境保护
601611,,中国核建,建筑工程
002280,,联络互动,软件服务
603822,,嘉澳环保,环境保护
000703,,恒逸石化,化纤
603993,,洛阳钼业,小金属
600765,,中航重机,机械基件
000893,,东凌国际,食品
000521,,长虹美菱,家用电器
601163,,三角轮胎,汽车配件
002109,,兴化股份,化工原料
000627,,天茂集团,保险
002778,,高科石化,石油加工
600697,,欧亚集团,百货
601179,,中国西电,电气设备
300258,,精锻科技,汽车配件
603818,,曲美家居,家居用品
600992,,贵绳股份,钢加工
603186,,华正新材,元器件
000937,,冀中能源,煤炭开采
600874,,创业环保,环境保护
600638,,新黄浦,区域地产
601595,,上海电影,影视音像
600790,,轻纺城,商品城
600428,,中远海特,水运
300743,,天地数码,IT设备
600071,,凤凰光学,元器件
300565,,科信技术,通信设备
002888,,惠威科技,元器件
601288,,农业银行,银行
600718,,东软集团,软件服务
600928,,西安银行,银行
600532,,宏达矿业,普钢
000791,,甘肃电投,水力发电
603650,,彤程新材,化工原料
002245,,澳洋顺昌,仓储物流
600563,,法拉电子,元器件
600247,,ST成城,商贸代理
600605,,汇通能源,商贸代理
601199,,江南水务,水务
300266,,兴源环境,环境保护
300415,,伊之密,专用机械
002650,,加加食品,食品
300023,,宝德股份,专用机械
002689,,远大智能,运输设备
000915,,山大华特,化学制药
601058,,赛轮轮胎,汽车配件
300137,,先河环保,环境保护
300117,,嘉寓股份,装修装饰
603667,,五洲新春,机械基件
300450,,先导智能,专用机械
000429,,粤高速Ａ,路桥
002128,,露天煤业,煤炭开采
000850,,华茂股份,纺织
300047,,天源迪科,软件服务
600386,,北巴传媒,汽车服务
603499,,翔港科技,广告包装
002912,,中新赛克,软件服务
300399,,京天利,互联网
600611,,大众交通,公共交通
600657,,信达地产,全国地产
300031,,宝通科技,互联网
603598,,引力传媒,影视音像
600488,,天药股份,化学制药
000402,,金 融 街,全国地产
601869,,长飞光纤,通信设备
002183,,怡 亚 通,仓储物流
000548,,湖南投资,路桥
603351,,威尔药业,化学制药
600836,,界龙实业,广告包装
002435,,长江健康,化学制药
603979,,金诚信,建筑工程
603580,,艾艾精工,化工原料
600478,,科力远,元器件
300376,,易事特,电气设备
600310,,桂东电力,水力发电
600679,,上海凤凰,文教休闲
002151,,北斗星通,通信设备
601838,,成都银行,银行
300455,,康拓红外,运输设备
002082,,万邦德,铝
600248,,延长化建,建筑工程
603938,,三孚股份,化工原料
002786,,银宝山新,专用机械
603863,,松炀资源,造纸
600261,,阳光照明,家用电器
002266,,浙富控股,电气设备
600827,,百联股份,超市连锁
002908,,德生科技,元器件
300081,,恒信东方,文教休闲
002857,,三晖电气,电器仪表
600629,,华建集团,建筑工程
300365,,恒华科技,软件服务
002180,,纳思达,IT设备
300020,,银江股份,软件服务
002308,,威创股份,IT设备
002585,,双星新材,塑料
603916,,苏博特,化工原料
002319,,乐通股份,染料涂料
603377,,东方时尚,汽车服务
002577,,雷柏科技,IT设备
603599,,广信股份,农药化肥
603088,,宁波精达,专用机械
600585,,海螺水泥,水泥
600889,,南京化纤,化纤
300706,,阿石创,元器件
000150,,宜华健康,医疗保健
600268,,国电南自,电气设备
603127,,昭衍新药,医疗保健
002538,,司尔特,农药化肥
300158,,振东制药,化学制药
300508,,维宏股份,软件服务
300300,,汉鼎宇佑,软件服务
600989,,宝丰能源,化工原料
600985,,淮北矿业,煤炭开采
600028,,中国石化,石油加工
600805,,悦达投资,综合类
002533,,金杯电工,电气设备
000554,,泰山石油,石油贸易
600388,,龙净环保,环境保护
000541,,佛山照明,家用电器
000928,,中钢国际,建筑工程
002216,,三全食品,食品
300573,,兴齐眼药,化学制药
600526,,*ST菲达,环境保护
300331,,苏大维格,元器件
002091,,江苏国泰,商贸代理
002135,,东南网架,建筑工程
600997,,开滦股份,煤炭开采
300436,,广生堂,化学制药
002833,,弘亚数控,专用机械
002375,,亚厦股份,装修装饰
601698,,中国卫通,电信运营
603937,,丽岛新材,铝
600738,,兰州民百,百货
300256,,星星科技,元器件
300146,,汤臣倍健,医疗保健
603225,,新凤鸣,化纤
601068,,中铝国际,建筑工程
300350,,华鹏飞,仓储物流
601158,,重庆水务,水务
600714,,金瑞矿业,化工原料
600019,,宝钢股份,普钢
000983,,西山煤电,煤炭开采
601390,,中国中铁,建筑工程
600820,,隧道股份,建筑工程
600822,,上海物贸,商贸代理
002096,,南岭民爆,化工原料
601117,,中国化学,建筑工程
600900,,长江电力,水力发电
603083,,剑桥科技,通信设备
601368,,绿城水务,水务
600642,,申能股份,火力发电
300495,,美尚生态,环境保护
002003,,伟星股份,服饰
002587,,奥拓电子,元器件
600448,,华纺股份,纺织
002313,,日海智能,通信设备
000710,,贝瑞基因,医疗保健
000027,,深圳能源,火力发电
600789,,鲁抗医药,化学制药
300058,,蓝色光标,广告包装
600539,,ST狮头,水泥
603010,,万盛股份,化工原料
002211,,宏达新材,橡胶
600177,,雅戈尔,服饰
600510,,黑牡丹,全国地产
601860,,紫金银行,银行
002042,,华孚时尚,纺织
002787,,华源控股,广告包装
000799,,酒鬼酒,白酒
002802,,洪汇新材,化工原料
603839,,安正时尚,服饰
600099,,林海股份,摩托车
600980,,北矿科技,元器件
600312,,平高电气,电气设备
002658,,雪迪龙,环境保护
603518,,锦泓集团,服饰
601298,,青岛港,港口
300149,,量子生物,生物制药
300334,,津膜科技,专用机械
601939,,建设银行,银行
603029,,天鹅股份,农用机械
300123,,亚光科技,船舶
600535,,天士力,中成药
600259,,广晟有色,小金属
600562,,国睿科技,通信设备
600898,,国美通讯,通信设备
601628,,中国人寿,保险
600802,,福建水泥,水泥
000922,,佳电股份,电气设备
603968,,醋化股份,化工原料
600903,,贵州燃气,供气供热
002369,,卓翼科技,通信设备
002922,,伊戈尔,电气设备
603657,,春光科技,塑料
603421,,鼎信通讯,通信设备
600346,,恒力石化,化纤
603165,,荣晟环保,造纸
600507,,方大特钢,特种钢
300545,,联得装备,专用机械
600894,,广日股份,运输设备
600619,,海立股份,机械基件
603998,,方盛制药,中成药
600182,,S佳通,汽车配件
300174,,元力股份,化工原料
300284,,苏交科,建筑工程
002193,,如意集团,纺织
002957,,科瑞技术,专用机械
300384,,三联虹普,纺织机械
601009,,南京银行,银行
300629,,新劲刚,矿物制品
300627,,华测导航,通信设备
601997,,贵阳银行,银行
300374,,恒通科技,其他建材
600961,,株冶集团,铅锌
000826,,启迪环境,环境保护
600596,,新安股份,化工原料
300381,,溢多利,生物制药
603899,,晨光文具,文教休闲
603099,,长白山,旅游景点
600857,,宁波中百,百货
002901,,大博医疗,医疗保健
000151,,中成股份,商贸代理
300572,,安车检测,电器仪表
601800,,中国交建,建筑工程
603612,,索通发展,矿物制品
300600,,瑞特股份,电气设备
600206,,有研新材,半导体
000885,,城发环境,公路
300741,,华宝股份,食品
600884,,杉杉股份,综合类
000333,,美的集团,家用电器
300345,,红宇新材,钢加工
300257,,开山股份,机械基件
002493,,荣盛石化,化纤
000666,,经纬纺机,多元金融
000921,,海信家电,家用电器
601200,,上海环境,环境保护
300693,,盛弘股份,电气设备
603283,,赛腾股份,专用机械
000895,,双汇发展,食品
603909,,合诚股份,建筑工程
300454,,深信服,软件服务
600316,,洪都航空,航空
603236,,移远通信,通信设备
300786,,国林环保,环境保护
603339,,四方科技,专用机械
002811,,亚泰国际,装修装饰
300161,,华中数控,机床制造
000923,,河北宣工,普钢
300517,,海波重科,建筑工程
002903,,宇环数控,机床制造
300677,,英科医疗,医疗保健
002411,,延安必康,化学制药
002462,,嘉事堂,医药商业
603329,,上海雅仕,仓储物流
600486,,扬农化工,农药化肥
300730,,科创信息,软件服务
000001,,平安银行,银行
002728,,特一药业,中成药
600007,,中国国贸,园区开发
300618,,寒锐钴业,小金属
000403,,振兴生化,生物制药
001979,,招商蛇口,全国地产
603208,,江山欧派,家居用品
002189,,中光学,元器件
600150,,中国船舶,船舶
300124,,汇川技术,电器仪表
300463,,迈克生物,医疗保健
603185,,上机数控,机床制造
002880,,卫光生物,生物制药
603867,,新化股份,化工原料
002142,,宁波银行,银行
300559,,佳发教育,软件服务
002955,,鸿合科技,IT设备
603983,,丸美股份,日用化工
300725,,药石科技,化工原料
603980,,吉华集团,染料涂料
603843,,正平股份,建筑工程
603788,,宁波高发,汽车配件
603728,,鸣志电器,电气设备
603725,,天安新材,塑料
603488,,展鹏科技,电气设备
603335,,迪生力,汽车配件
603320,,迪贝电气,机械基件
603316,,诚邦股份,建筑工程
603239,,浙江仙通,汽车配件
603066,,音飞储存,仓储物流
603035,,常熟汽饰,汽车配件
603028,,赛福天,钢加工
603025,,大豪科技,IT设备
603013,,亚普股份,汽车配件
601991,,大唐发电,火力发电
601975,,招商南油,水运
601872,,招商轮船,水运
601857,,中国石油,石油开采
601717,,郑煤机,汽车配件
601618,,中国中冶,建筑工程
601600,,中国铝业,铝
601558,,ST锐电,电气设备
601500,,通用股份,汽车配件
601000,,唐山港,港口
600968,,海油发展,石油开采
600881,,亚泰集团,水泥
600862,,中航高科,航空
600860,,京城股份,专用机械
600856,,ST中天,供气供热
600839,,四川长虹,家用电器
600808,,马钢股份,普钢
600795,,国电电力,火力发电
600778,,友好集团,百货
600768,,宁波富邦,铝
600758,,红阳能源,煤炭开采
600751,,海航科技,水运
600747,,*ST大控,多元金融
600726,,*ST华源,火力发电
600723,,首商股份,百货
600716,,凤凰股份,区域地产
600691,,阳煤化工,农药化肥
600687,,*ST刚泰,黄金
600678,,四川金顶,水泥
600647,,同达创业,综合类
600616,,金枫酒业,红黄酒
600595,,*ST中孚,铝
600586,,金晶科技,玻璃
600578,,京能电力,火力发电
600569,,安阳钢铁,普钢
600565,,迪马股份,全国地产
600558,,大西洋,钢加工
600550,,保变电气,电气设备
600545,,卓郎智能,纺织机械
600528,,中铁工业,运输设备
600527,,江南高纤,化纤
600503,,华丽家族,区域地产
600485,,*ST信威,通信设备
600477,,杭萧钢构,钢加工
600469,,风神股份,汽车配件
600455,,博通股份,文教休闲
600433,,冠豪高新,造纸
600418,,江淮汽车,汽车整车
600396,,*ST金山,火力发电
600383,,金地集团,全国地产
600382,,广东明珠,商贸代理
600377,,宁沪高速,路桥
600375,,华菱星马,汽车整车
600356,,恒丰纸业,造纸
600355,,精伦电子,元器件
600320,,振华重工,工程机械
600317,,营口港,港口
600307,,酒钢宏兴,普钢
600289,,*ST信通,软件服务
600288,,大恒科技,软件服务
600279,,重庆港九,港口
600256,,广汇能源,石油开采
600240,,*ST华业,全国地产
600237,,铜峰电子,元器件
600231,,凌钢股份,普钢
600220,,江苏阳光,纺织
600216,,浙江医药,化学制药
600213,,亚星客车,汽车整车
600193,,ST创兴,装修装饰
600192,,长城电工,电气设备
600173,,卧龙地产,全国地产
600172,,黄河旋风,矿物制品
600163,,中闽能源,新型电力
600156,,华升股份,纺织
600151,,航天机电,汽车配件
600148,,长春一东,汽车配件
600145,,*ST新亿,陶瓷
600121,,郑州煤电,煤炭开采
600107,,美尔雅,服饰
600084,,*ST中葡,红黄酒
600075,,新疆天业,化工原料
600033,,福建高速,路桥
600026,,中远海能,水运
600023,,浙能电力,火力发电
600018,,上港集团,港口
600016,,民生银行,银行
300791,,仙乐健康,医疗保健
300689,,澄天伟业,元器件
300599,,雄塑科技,塑料
300581,,晨曦航空,航空
300561,,汇金科技,软件服务
300528,,幸福蓝海,影视音像
300390,,天华超净,元器件
300370,,安控科技,电器仪表
300358,,楚天科技,医疗保健
300279,,和晶科技,元器件
300276,,三丰智能,专用机械
300273,,和佳股份,医疗保健
300272,,开能健康,环境保护
300237,,美晨生态,建筑工程
300220,,金运激光,元器件
300213,,佳讯飞鸿,通信设备
300208,,青岛中程,电气设备
300206,,理邦仪器,医疗保健
300190,,维尔利,环境保护
300159,,新研股份,航空
300035,,中科电气,电气设备
300015,,爱尔眼科,医疗保健
300004,,南风股份,电气设备
002950,,奥美医疗,医疗保健
002927,,泰永长征,电气设备
002872,,*ST天圣,化学制药
002843,,泰嘉股份,钢加工
002795,,永和智控,机械基件
002781,,奇信股份,装修装饰
002766,,*ST索菱,汽车配件
002717,,岭南股份,环境保护
002711,,*ST欧浦,仓储物流
002685,,华东重机,工程机械
002667,,鞍重股份,工程机械
002662,,京威股份,汽车配件
002629,,*ST仁智,石油开采
002588,,史丹利,农药化肥
002573,,清新环境,环境保护
002562,,兄弟科技,化学制药
002554,,惠博普,石油开采
002546,,新联电子,电气设备
002517,,恺英网络,互联网
002499,,*ST科林,环境保护
002498,,汉缆股份,电气设备
002497,,雅化集团,化工原料
002480,,新筑股份,机械基件
002472,,双环传动,机械基件
002471,,中超控股,电气设备
002453,,华软科技,软件服务
002450,,*ST康得,化工原料
002445,,ST中南,影视音像
002431,,棕榈股份,建筑工程
002426,,胜利精密,元器件
002394,,联发股份,纺织
002344,,海宁皮城,商品城
002340,,格林美,小金属
002327,,富安娜,纺织
002325,,洪涛股份,装修装饰
002323,,*ST百特,建筑工程
002282,,博深股份,轻工机械
002269,,美邦服饰,服饰
002264,,新 华 都,超市连锁
002263,,*ST东南,塑料
002261,,拓维信息,互联网
002235,,安妮股份,互联网
002226,,江南化工,化工原料
002220,,ST天宝,食品
002204,,大连重工,专用机械
002203,,海亮股份,铜
002176,,江特电机,电气设备
002134,,天津普林,元器件
002108,,沧州明珠,塑料
002086,,ST东海洋,渔业
002080,,中材科技,化纤
002068,,黑猫股份,化工原料
002064,,华峰氨纶,化纤
002063,,远光软件,软件服务
002027,,分众传媒,影视音像
002006,,精功科技,专用机械
001696,,宗申动力,摩托车
000969,,安泰科技,钢加工
000967,,盈峰环境,环境保护
000932,,华菱钢铁,普钢
000906,,浙商中拓,批发业
000898,,鞍钢股份,普钢
000889,,中嘉博创,通信设备
000825,,太钢不锈,特种钢
000815,,美利云,造纸
000809,,铁岭新城,区域地产
000806,,ST银河,生物制药
000803,,金宇车城,电气设备
000778,,新兴铸管,钢加工
000761,,本钢板材,普钢
000760,,*ST斯太,汽车配件
000726,,鲁 泰Ａ,纺织
000721,,西安饮食,酒店餐饮
000698,,沈阳化工,化工原料
000697,,炼石航空,航空
000655,,金岭矿业,普钢
000628,,高新发展,园区开发
000622,,恒立实业,汽车配件
000613,,大东海A,旅游服务
000612,,焦作万方,铝
000608,,阳光股份,区域地产
000597,,东北制药,化学制药
000509,,华塑控股,其他建材
000428,,华天酒店,酒店餐饮
000159,,国际实业,石油贸易
000156,,华数传媒,影视音像
000155,,川能动力,新型电力
000100,,TCL 集团,家用电器
000090,,天健集团,建筑工程
000060,,中金岭南,铅锌
000056,,皇庭国际,房产服务
000035,,中国天楹,环境保护
000029,,深深房Ａ,区域地产
000026,,飞亚达Ａ,其他商业
000016,,深康佳Ａ,家用电器
002032,,苏 泊 尔,家用电器
603267,,鸿远电子,元器件
603666,,亿嘉和,专用机械
603860,,中公高科,公路
002819,,东方中科,电器仪表
603515,,欧普照明,电气设备
603639,,海利尔,农药化肥
603659,,璞泰来,化工原料
603833,,欧派家居,家居用品
600083,,博信股份,综合类
603897,,长城科技,电气设备
300648,,星云股份,电器仪表
603365,,水星家纺,纺织
603990,,麦迪科技,软件服务
002937,,兴瑞科技,元器件
000401,,冀东水泥,水泥
300580,,贝斯特,汽车配件
603260,,合盛硅业,化工原料
300776,,帝尔激光,专用机械
300192,,科斯伍德,文教休闲
600372,,中航电子,航空
603158,,腾龙股份,汽车配件
603970,,中农立华,其他商业
300532,,今天国际,软件服务
601098,,中南传媒,出版业
300204,,舒泰神,生物制药
000586,,汇源通信,通信设备
300722,,新余国科,专用机械
600184,,光电股份,专用机械
002427,,*ST尤夫,化纤
002933,,新兴装备,航空
300222,,科大智能,电气设备
002672,,东江环保,环境保护
002233,,塔牌集团,水泥
300113,,顺网科技,互联网
000039,,中集集团,轻工机械
603385,,惠达卫浴,家居用品
002316,,亚联发展,软件服务
300280,,紫天科技,专用机械
600797,,浙大网新,软件服务
603558,,健盛集团,纺织
002626,,金达威,食品
600557,,康缘药业,中成药
000961,,中南建设,建筑工程
603583,,捷昌驱动,电气设备
600387,,海越能源,石油贸易
601579,,会稽山,红黄酒
001965,,招商公路,路桥
002399,,海普瑞,化学制药
603727,,博迈科,石油开采
300458,,全志科技,元器件
000581,,威孚高科,汽车配件
603628,,清源股份,电气设备
300688,,创业黑马,综合类
600120,,浙江东方,多元金融
600100,,同方股份,IT设备
600810,,神马股份,化纤
300282,,三盛教育,文教休闲
300049,,福瑞股份,医疗保健
603076,,乐惠国际,专用机械
002110,,三钢闽光,普钢
002107,,沃华医药,中成药
600398,,海澜之家,服饰
600843,,上工申贝,纺织机械
300639,,凯普生物,医疗保健
601006,,大秦铁路,铁路
002414,,高德红外,电器仪表
002114,,罗平锌电,铅锌
002748,,世龙实业,化工原料
601882,,海天精工,机床制造
002408,,齐翔腾达,化工原料
002240,,威华股份,家居用品
600385,,*ST金泰,黄金
002508,,老板电器,家用电器
603533,,掌阅科技,互联网
300195,,长荣股份,轻工机械
002879,,长缆科技,电气设备
600639,,浦东金桥,园区开发
002085,,万丰奥威,汽车配件
000821,,京山轻机,轻工机械
000918,,嘉凯城,全国地产
300121,,阳谷华泰,化工原料
300777,,中简科技,化纤
603223,,恒通股份,供气供热
002836,,新宏泽,广告包装
600804,,鹏博士,电信运营
300353,,东土科技,通信设备
300758,,七彩化学,染料涂料
000561,,烽火电子,通信设备
300401,,花园生物,食品
000786,,北新建材,其他建材
300295,,三六五网,互联网
603928,,兴业股份,化工原料
002395,,双象股份,塑料
000888,,峨眉山Ａ,旅游景点
002276,,万马股份,电气设备
000829,,天音控股,其他商业
002768,,国恩股份,塑料
600735,,新华锦,商贸代理
002286,,保龄宝,食品
300512,,中亚股份,专用机械
601890,,亚星锚链,船舶
601168,,西部矿业,铜
002097,,山河智能,工程机械
300521,,爱司凯,专用机械
600803,,新奥股份,农药化肥
600218,,全柴动力,农用机械
603121,,华培动力,汽车配件
603111,,康尼机电,运输设备
600730,,中国高科,综合类
002190,,*ST集成,汽车配件
600650,,锦江投资,公共交通
000833,,粤桂股份,造纸
603933,,睿能科技,纺织机械
000960,,锡业股份,小金属
600500,,中化国际,商贸代理
300778,,新城市,建筑工程
603530,,神马电力,电气设备
600784,,鲁银投资,普钢
600850,,华东电脑,软件服务
002125,,湘潭电化,化工原料
603778,,乾景园林,建筑工程
600538,,国发股份,医药商业
002422,,科伦药业,化学制药
002423,,中粮资本,多元金融
002827,,高争民爆,化工原料
600267,,海正药业,化学制药
002290,,*ST中科,家用电器
000598,,兴蓉环境,水务
002884,,凌霄泵业,专用机械
002380,,科远智慧,电气设备
000498,,山东路桥,建筑工程
300367,,东方网力,IT设备
600662,,强生控股,公共交通
300746,,汉嘉设计,建筑工程
603823,,百合花,染料涂料
002651,,利君股份,专用机械
600866,,星湖科技,食品
002806,,华锋股份,元器件
000738,,航发控制,航空
600055,,万东医疗,医疗保健
300270,,中威电子,通信设备
300102,,乾照光电,半导体
002446,,盛路通信,通信设备
000421,,南京公用,供气供热
002333,,*ST罗普,铝
600363,,联创光电,元器件
000723,,美锦能源,焦炭加工
601606,,长城军工,专用机械
603722,,阿科力,化工原料
000520,,长航凤凰,水运
002081,,金 螳 螂,装修装饰
600067,,冠城大通,全国地产
601021,,春秋航空,空运
600688,,上海石化,石油加工
002542,,中化岩土,建筑工程
603987,,康德莱,医疗保健
002490,,山东墨龙,化工机械
600501,,航天晨光,汽车配件
600499,,科达洁能,专用机械
002695,,煌上煌,食品
002312,,三泰控股,IT设备
002246,,北化股份,化工原料
601619,,嘉泽新能,新型电力
603159,,上海亚虹,专用机械
300231,,银信科技,软件服务
603266,,天龙股份,塑料
300229,,拓尔思,软件服务
002392,,北京利尔,其他建材
603738,,泰晶科技,元器件
002153,,石基信息,软件服务
603187,,海容冷链,机械基件
600391,,航发科技,航空
300718,,长盛轴承,机械基件
600323,,瀚蓝环境,水务
002436,,兴森科技,元器件
603826,,坤彩科技,染料涂料
000725,,京东方Ａ,元器件
600027,,华电国际,火力发电
002141,,贤丰控股,元器件
600036,,招商银行,银行
600339,,中油工程,石油加工
600732,,ST新梅,区域地产
002928,,华夏航空,空运
002640,,跨境通,互联网
002447,,晨鑫科技,互联网
600130,,波导股份,通信设备
002659,,凯文教育,文教休闲
002576,,通达动力,电气设备
002845,,同兴达,元器件
600663,,陆家嘴,园区开发
000920,,南方汇通,环境保护
603199,,九华旅游,旅游景点
600835,,上海机电,运输设备
300357,,我武生物,生物制药
000913,,钱江摩托,摩托车
002592,,八菱科技,汽车配件
600198,,大唐电信,通信设备
300470,,日机密封,机械基件
600029,,南方航空,空运
603882,,金域医学,医疗保健
002362,,汉王科技,IT设备
002051,,中工国际,建筑工程
